"nodes","max.update","n.seeds","threshold","z","time","n.run","cascade.fraction"
10000,100,1,0.18,5,23,10,0.9941
10000,100,1,0.18,5,34,10,0.9925
10000,100,1,0.18,5.1,23,10,0.9931
10000,100,1,0.18,5.1,3,10,2e-04
10000,100,1,0.18,5.1,23,10,0.9935
10000,100,1,0.18,5.1,23,10,0.9937
10000,100,1,0.18,5.1,28,10,0.994
10000,100,1,0.18,5.1,25,10,0.9945
10000,100,1,0.18,5.1,2,10,1e-04
10000,100,1,0.18,5.1,26,10,0.9933
10000,100,1,0.18,5.1,2,10,1e-04
10000,100,1,0.18,5.1,24,10,0.9966
10000,100,1,0.18,5.2,4,10,5e-04
10000,100,1,0.18,5.2,24,10,0.9937
10000,100,1,0.18,5.2,4,10,6e-04
10000,100,1,0.18,5.2,24,10,0.9935
10000,100,1,0.18,5.2,3,10,2e-04
10000,100,1,0.18,5.2,29,10,0.9949
10000,100,1,0.18,5.2,26,10,0.9939
10000,100,1,0.18,5.2,23,10,0.9949
10000,100,1,0.18,5.2,9,10,0.0011
10000,100,1,0.18,5.2,33,10,0.9938
10000,100,1,0.18,5.3,5,10,6e-04
10000,100,1,0.18,5.3,42,10,0.9957
10000,100,1,0.18,5.3,3,10,2e-04
10000,100,1,0.18,5.3,34,10,0.9953
10000,100,1,0.18,5.3,26,10,0.9949
10000,100,1,0.18,5.3,14,10,0.0022
10000,100,1,0.18,5.3,15,10,0.0024
10000,100,1,0.18,5.3,8,10,0.001
10000,100,1,0.18,5.3,2,10,1e-04
10000,100,1,0.18,5.3,2,10,1e-04
10000,100,1,0.18,5.4,31,10,0.995
10000,100,1,0.18,5.4,31,10,0.9956
10000,100,1,0.18,5.4,35,10,0.995
10000,100,1,0.18,5.4,6,10,7e-04
10000,100,1,0.18,5.4,25,10,0.995
10000,100,1,0.18,5.4,29,10,0.9948
10000,100,1,0.18,5.4,37,10,0.9943
10000,100,1,0.18,5.4,26,10,0.9951
10000,100,1,0.18,5.4,29,10,0.9957
10000,100,1,0.18,5.4,29,10,0.9949
10000,100,1,0.18,5.5,10,10,0.0038
10000,100,1,0.18,5.5,2,10,1e-04
10000,100,1,0.18,5.5,4,10,3e-04
10000,100,1,0.18,5.5,42,10,0.9968
10000,100,1,0.18,5.5,40,10,0.9966
10000,100,1,0.18,5.5,21,10,0.9958
10000,100,1,0.18,5.5,9,10,0.0017
10000,100,1,0.18,5.5,32,10,0.9951
10000,100,1,0.18,5.5,33,10,0.9962
10000,100,1,0.18,5.5,28,10,0.9952
10000,100,1,0.18,5.6,3,10,2e-04
10000,100,1,0.18,5.6,3,10,2e-04
10000,100,1,0.18,5.6,4,10,3e-04
10000,100,1,0.18,5.6,2,10,1e-04
10000,100,1,0.18,5.6,23,10,0.9955
10000,100,1,0.18,5.6,5,10,4e-04
10000,100,1,0.18,5.6,6,10,0.0012
10000,100,1,0.18,5.6,2,10,1e-04
10000,100,1,0.18,5.6,27,10,0.9943
10000,100,1,0.18,5.6,3,10,2e-04
10000,100,1,0.18,5.7,12,10,0.0044
10000,100,1,0.18,5.7,45,10,0.9963
10000,100,1,0.18,5.7,2,10,1e-04
10000,100,1,0.18,5.7,36,10,0.9966
10000,100,1,0.18,5.7,53,10,0.9978
10000,100,1,0.18,5.7,6,10,7e-04
10000,100,1,0.18,5.7,29,10,0.9962
10000,100,1,0.18,5.7,5,10,0.001
10000,100,1,0.18,5.7,26,10,0.0063
10000,100,1,0.18,5.7,15,10,0.0028
10000,100,1,0.18,5.8,15,10,0.0034
10000,100,1,0.18,5.8,16,10,0.0064
10000,100,1,0.18,5.8,29,10,0.9974
10000,100,1,0.18,5.8,37,10,0.996
10000,100,1,0.18,5.8,2,10,1e-04
10000,100,1,0.18,5.8,2,10,1e-04
10000,100,1,0.18,5.8,2,10,1e-04
10000,100,1,0.18,5.8,11,10,0.0034
10000,100,1,0.18,5.8,32,10,0.9968
10000,100,1,0.18,5.8,5,10,8e-04
10000,100,1,0.18,5.9,42,10,0.9973
10000,100,1,0.18,5.9,6,10,6e-04
10000,100,1,0.18,5.9,19,10,0.0061
10000,100,1,0.18,5.9,3,10,2e-04
10000,100,1,0.18,5.9,12,10,0.0019
10000,100,1,0.18,5.9,10,10,0.0011
10000,100,1,0.18,5.9,20,10,0.0057
10000,100,1,0.18,5.9,10,10,0.0012
10000,100,1,0.18,5.9,3,10,3e-04
10000,100,1,0.18,5.9,8,10,0.0016
10000,100,1,0.18,6,7,10,9e-04
10000,100,1,0.18,6,4,10,7e-04
10000,100,1,0.18,6,3,10,2e-04
10000,100,1,0.18,6,3,10,2e-04
10000,100,1,0.18,6,9,10,0.0014
10000,100,1,0.18,6,8,10,9e-04
10000,100,1,0.18,6,5,10,4e-04
10000,100,1,0.18,6,8,10,0.0014
10000,100,1,0.18,6,6,10,0.0012
10000,100,1,0.18,6,2,10,1e-04
10000,100,1,0.18,6.1,2,10,1e-04
10000,100,1,0.18,6.1,5,10,5e-04
10000,100,1,0.18,6.1,3,10,2e-04
10000,100,1,0.18,6.1,10,10,0.0028
10000,100,1,0.18,6.1,7,10,0.0018
10000,100,1,0.18,6.1,60,10,0.9981
10000,100,1,0.18,6.1,3,10,2e-04
10000,100,1,0.18,6.1,7,10,0.0013
10000,100,1,0.18,6.1,2,10,1e-04
10000,100,1,0.18,6.1,8,10,0.0015
10000,100,1,0.18,6.2,51,10,0.997
10000,100,1,0.18,6.2,2,10,1e-04
10000,100,1,0.18,6.2,5,10,6e-04
10000,100,1,0.18,6.2,18,10,0.0076
10000,100,1,0.18,6.2,3,10,2e-04
10000,100,1,0.18,6.2,5,10,8e-04
10000,100,1,0.18,6.2,2,10,1e-04
10000,100,1,0.18,6.2,12,10,0.0021
10000,100,1,0.18,6.2,7,10,0.0013
10000,100,1,0.18,6.2,3,10,2e-04
10000,100,1,0.18,6.3,7,10,8e-04
10000,100,1,0.18,6.3,2,10,1e-04
10000,100,1,0.18,6.3,5,10,6e-04
10000,100,1,0.18,6.3,9,10,0.001
